epoch,kl_weight,train_loss,train_recon,train_kl,train_prop_mse,val_loss,val_recon,val_kl,val_prop_mse
1,6.284554914954278e-07,43.850966870037155,43.457070021156305,602.0875099732572,0.3935184781200666,25.365241975050708,25.258297357803738,826.5337993915265,0.10642518198642975
2,1.0465609588294101e-06,21.688556182887428,21.5134207014347,894.534153380443,0.17419930072575637,18.591952084272336,18.50091943007249,969.9738478440505,0.09001752057900796
3,1.742827536238062e-06,16.285772164843916,16.13661047969196,1019.945047515556,0.14738407893320854,14.979750916896723,14.900776452284592,1057.9693018204127,0.07713059981664022
4,2.902311985211097e-06,13.074679272476596,12.940238046265518,1097.0991752389627,0.13125711060559192,12.35152674454909,12.269134105780186,1121.5368727463942,0.07913767273227373
5,4.833185261644587e-06,10.915441346685046,10.790118097851186,1120.2469409346716,0.11990888007282531,10.886885911990435,10.810904835432003,1131.0998823116988,0.07051428277523089
6,8.048634979569586e-06,9.366919931827141,9.248535537393499,1074.732731644077,0.10973427195777372,9.540542519398224,9.460331926590356,1065.7780943259215,0.07163250327874453
7,1.3403249192620108e-05,8.214584121682353,8.09882314311194,1008.9513020531754,0.10223775586387314,8.852439777667707,8.771866710369403,989.5447497245593,0.06730996024532196
8,2.2320113834259608e-05,7.3559055534980455,7.237855387658323,939.3190743980277,0.09708445888976891,8.286000510973809,8.196576189383482,923.2830826196915,0.06881652313929337
9,3.716893710288947e-05,6.615009174651403,6.490476263833562,874.6502971235948,0.09202308826012581,7.965601006532327,7.866031294602614,863.8627184745593,0.06746083333706245
10,6.189557311889662e-05,6.009483996383684,5.871968981341598,806.5582365168677,0.08759262458025185,7.663235018803523,7.544393801077819,793.4259690504807,0.06973164452192111
11,0.00010306990864856932,5.527266983431312,5.366443681064462,738.4219488755056,0.08471422540098258,7.215664220467592,7.076063867715689,729.7453585111178,0.06438556756728735
12,0.00017162964243385188,5.1460433365137845,4.947086611658572,677.6706554451989,0.08264835484691194,7.2090402211898414,7.029687037834754,669.9322872846554,0.06437294009404304
13,0.0002857807008418792,4.860079071133003,4.604464852551642,616.3361467037397,0.07947724348225099,7.112640356406187,6.868093615311842,606.0021628355369,0.071363021643498
14,0.00047581761883833595,4.64360112719824,4.301621744678936,555.1862500668116,0.07781197748942345,7.015391088143373,6.685055603125156,551.956213691907,0.06770499788033657
15,0.000792124138395094,4.504479087065128,4.036312496648547,494.3520157921681,0.07657842541977916,7.14661656159621,6.698314967522254,486.80267224434095,0.06269342933709805
16,0.0013184225532339462,4.507177736223627,3.85928562524789,434.6338851737324,0.07486102492585693,7.4081590310121195,6.781680028866499,426.07035350310497,0.06473825130707178
17,0.002193633356708746,4.629245154941911,3.733232857835741,374.7903092318005,0.0738597228536924,7.619692213107378,6.753631288577349,366.01686213566705,0.06315412763983776
18,0.003647714820774925,4.890901238643729,3.676042367822088,312.9119614673993,0.0734452575194557,7.983399750636174,6.81297473418407,302.3977924053486,0.06736408187410771
19,0.0060598014915841155,5.327105012967622,3.7227736337698714,252.74456815817473,0.07274942133180635,8.412939876165145,6.860877007704515,246.27610810108675,0.059678493325526896
20,0.010050813883473756,5.895553969738828,3.8330110704341527,198.00410709359355,0.07244051441108487,8.892218061593862,6.937517518263597,188.36233974358976,0.061505746593077976
21,0.016626356107881622,6.634987407562535,4.025509366423673,152.63811471171363,0.0716623869409175,9.54540759355594,7.047869873046875,146.20114049666967,0.06674545856240469
22,0.027384810950125675,7.570232674632404,4.279096047989727,117.53594169921179,0.0724371753509837,10.098524778317183,7.00333453202859,110.71770438169821,0.06320700072325193
23,0.044787703049786735,8.724670863341851,4.595707348026463,90.58610549456989,0.07182009244378032,11.288176820217036,7.4199539404649,84.97498665834084,0.062388562850463083
24,0.07242648536151773,10.195784121310018,5.07296407385862,69.7379800672542,0.07194339524117747,12.483159642341809,7.678262495383239,65.43961672660632,0.06533576792631395
25,0.1150667320455498,12.02911354823966,5.718429045367268,54.21901917321652,0.0718792812174511,14.182673366253193,8.098864364624024,52.25253262642102,0.071280958961982
26,0.17799368578624647,14.353118820364418,6.678301557847548,42.71918873585752,0.07107143993558471,16.451982698685082,8.995448300777337,41.502764305701625,0.0693043559980698
27,0.2650274005334812,16.989188396536502,8.015312588201281,33.59316270734728,0.07076710091103101,18.530224932157076,9.962632966652894,32.089568671202045,0.06297680210226621
28,0.3751935255315707,19.627455950598897,9.731062146929542,26.19057595090964,0.06985900518585297,20.928171470837714,11.537547747294107,24.85933358608148,0.06356250487076931
29,0.5,21.871040837930572,11.750341048398338,20.105827045549418,0.06778626173454312,22.727061755840595,13.158830231886643,19.00015303782928,0.06815509289885179
30,0.6248064744684293,23.42439570040904,13.905379086562954,15.129968022267114,0.0657148002673412,24.175940782595905,15.355521617791592,14.018675363980806,0.06146019546267314
31,0.7349725994665188,24.284958206533435,16.008190831409486,11.174695139464115,0.06367269027319779,24.866759393154048,17.051356418316182,10.547250190147986,0.06346310942600934
32,0.8220063142137535,24.5240723621886,17.859246160448482,8.034396563315745,0.06050174685243938,25.098029073079427,19.231393207647862,7.052632693755321,0.06932738333558425
33,0.8849332679544502,24.395510516933324,19.321899523892725,5.668917356902137,0.05699728898376974,25.042269604022685,20.58864041841947,4.960300095876058,0.06409443712387329
34,0.9275735146384823,24.061317294870026,20.299512982776253,3.9975269728402862,0.05380421666855347,24.678397926917444,21.286152443519004,3.5870475169939873,0.0649952979806142
35,0.9552122969502131,23.683438077076268,20.839951654388532,2.9246291796185138,0.0498446806354136,24.40395598778358,21.96351858285757,2.5052668693738105,0.04737570012609164
36,0.9726151890498743,23.29830838337184,21.042266655403232,2.2713972576123957,0.04684625311352168,24.207794883923654,22.21616936708108,2.002147264358325,0.04430666749293988
37,0.9833736438921183,22.96122251921668,21.1182831880576,1.829300222742109,0.044053729738245805,24.10601424192771,22.482390721638996,1.601128560457474,0.04911590064756381
38,0.9899491861165264,22.640630558931704,21.08231082990205,1.532545277846716,0.041177799451582245,23.915031247261243,22.43695394075834,1.4446250701561951,0.04797185526635402
39,0.9939401985084158,22.366589442897958,21.005792426410533,1.3302431075983472,0.03861495272438026,23.807547662197017,22.477403670090894,1.2817996037312043,0.056111912238292205
40,0.996352285179225,22.100345280994166,20.914725621178864,1.1530862141022524,0.03673956118005847,23.713293721125677,22.616964839054987,1.0559689372013776,0.044211875723722656
41,0.9978063666432913,21.85367803997705,20.793474363764172,1.027388097282962,0.035069273258033745,23.639757361778845,22.64772107050969,0.9567111006149879,0.03742394952628857
42,0.9986815774467661,21.625222386628764,20.694859000133135,0.8981523753367917,0.03339512821206209,23.63752780816494,22.742003279465894,0.8555492321650188,0.04110331094035735
43,0.9992078758616048,21.408445415910048,20.56681622121326,0.8097899770587172,0.03248069587215662,23.66226620796399,22.837940861628606,0.7803067668890342,0.04463674518733453
44,0.9995241823811616,21.2024244212778,20.436282493913186,0.7354159356862681,0.031075931857196676,23.644137162428635,22.90037653018267,0.6960268659469409,0.04806494485491361
45,0.999714219299158,21.00437878638064,20.285670099943502,0.6887278084472213,0.030177704187613428,23.666601249499198,22.9444883395464,0.6781328867643307,0.04417380964717804
